OBJECTID,CNSTRNT_TYPE_CD,TRVL_DRCT_CD,RTE_NM,CNSTRNT_DELAY_FLAG,CNSTRNT_DETOUR_FLAG,RDWAY_NM,CNSTRNT_METRO_FLAG,LMT_FROM_DSCR,LMT_TO_DSCR,COND_DSCR,FROM_RMKR_NBR,FROM_DISP_MS,TO_RMKR_NBR,TO_DISP_MS,CREATE_TS,ROW_UPDT_STAT_FLAG,TXDOT_COUNTY_NBR,HCRS_CNTYWIDE_FLAG,COND_START_TS,COND_END_TS,Latitude,Longitude
1790,F,EW,SH0012,N,N,,N,1.627 Miles West of FM1132 on SH0012,,Water over roadway. Travel discouraged. Use alternate route,762,-0.629,762,-0.629,8/31/2017 20:06,0,181,,8/31/2017 20:06,9/2/2017 21:00,30.13688742,-94.00264008
1791,F,EW,IH0010,N,N,,N,15.84 Feet West of FM0105 on IH0010,,"Low water crossings are flooding. Frontage roads are flooded. 
Westbound FM 105 exit is closed. 
Main Lanes are not affected. ",860,0.249,860,0.249,8/31/2017 20:07,0,181,,8/31/2017 20:06,9/2/2017 21:00,30.13165893,-94.01568745
1792,F,NS,SH0073,N,N,,N,5.28 Feet South of FM1442 on SH0073,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,780,0.314,780,0.314,8/31/2017 20:07,0,181,,8/31/2017 20:07,9/2/2017 21:00,30.03231868,-93.83440981
1793,Z,EW,FM0366,N,N,,N,190.08 Feet East of SH0347 on FM0366,,The roadway is closed due to flooding. ,448,-0.09,448,-0.09,8/31/2017 20:08,0,124,,8/31/2017 20:07,9/2/2017 21:00,29.98561926,-94.00171792
1794,F,EW,SH0073,N,N,,N,5.28 Feet East of SH0347 on SH0073,,Water over roadway. Exit off ramp has water over road. ,770,0.069,770,0.069,8/31/2017 20:08,0,124,,8/31/2017 20:08,9/2/2017 21:00,29.93537605,-93.932738
1795,F,NS,SH0073,N,N,,N,1.257 Miles South of FM1442 on SH0073,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,778,0.742,778,0.742,8/31/2017 20:09,0,181,,8/31/2017 20:08,9/2/2017 21:00,30.01878312,-93.84847602
1796,F,NS,FM1132,N,N,,N,1198.56 Feet East of FM0105 on FM1132,,Water over roadway. Travel discouraged. ,760,0.165,760,0.165,8/31/2017 20:09,0,181,,8/31/2017 20:09,9/2/2017 21:00,30.16086565,-94.01435945
1797,F,EW,IH0010,N,N,,N,0.841 Miles East of FM0105 on IH0010,,"Water over roadway. Intersection under main lanes is closed. 
Main lanes are NOT affected. ",861,0.108,861,0.108,8/31/2017 20:22,0,181,,8/31/2017 20:22,9/2/2017 21:00,30.13568293,-94.00267636
1798,F,NS,FM0105,N,N,,N,2170.08 Feet South of FM1131 on FM0105,,Water over roadway. Travel discouraged. ,438,0.151,438,0.151,8/31/2017 20:23,0,181,,8/31/2017 20:22,9/2/2017 21:00,30.18132935,-94.02415116
1799,F,EW,SH0012,N,N,,N,15.84 Feet East of SH0062 on SH0012,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,772,-0.877,772,-0.877,8/31/2017 20:23,0,181,,8/31/2017 20:23,9/2/2017 21:00,30.20739454,-93.87441962
1800,F,NS,FM0105,N,N,,N,1.47 Miles South of FM2802 on FM0105,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,436,0.082,436,0.082,8/31/2017 20:23,0,181,,8/31/2017 20:23,9/2/2017 21:00,30.21153451,-94.02122885
1801,F,NS,FM0105,N,N,,N,1.019 Miles North of FM1131 on FM0105,,Water over roadway. ,436,0.761,436,0.761,8/31/2017 20:24,0,181,,8/31/2017 20:24,9/2/2017 21:00,30.20165068,-94.02109189
1802,F,NS,FM0105,N,N,,N,0.633 Miles North of FM2802 on FM0105,,Water over roadway. ,434,-0.021,434,-0.021,8/31/2017 20:24,0,181,,8/31/2017 20:24,9/2/2017 21:00,30.24211697,-94.02180001
1803,Z,EW,FM1131,N,N,,N,1.399 Miles West of FM0105 on FM1131,,The roadway is closed due to flooding. Bridge closed,440,-0.558,440,-0.558,8/31/2017 20:25,0,181,,8/31/2017 20:24,9/2/2017 21:00,30.19552704,-94.04418503
1804,F,NS,FM1132,N,N,,N,95.04 Feet North of IH0010 on FM1132,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,764,0.356,764,0.356,8/31/2017 20:25,0,181,,8/31/2017 20:25,9/2/2017 21:00,30.12986586,-93.95840036
1805,F,NS,SH0087,N,N,,N,1399.2 Feet West of BU0090Y on SH0087,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,0482A,-0.475,0482A,-0.475,8/31/2017 20:26,0,181,,8/31/2017 20:26,9/2/2017 21:00,30.09278729,-93.76712207
1806,F,N,US0069,N,N,,N,1.655 Miles South of FM3514 on US0069,,"Water over roadway. water over roadway NB feeder at Spurlock underpass, main lanes open",536,-0.616,536,-0.616,8/31/2017 20:27,0,124,,8/31/2017 20:26,9/2/2017 21:00,29.97214175,-94.02377437
1807,F,S,US0069,N,N,,N,1.003 Miles West of FM0365 on US0069,,Water over roadway. Southbound feeder and Nederland Ave underpass has water on road. ,536,0.921,536,0.921,8/31/2017 20:27,0,124,,8/31/2017 20:27,9/2/2017 21:00,29.9551954,-94.00717075
1808,F,EW,SH0073,N,N,,N,5.28 Feet East of FM1406 on SH0073,,Water over roadway. ,742,0.092,742,0.092,8/31/2017 20:27,0,36,,8/31/2017 20:27,9/2/2017 21:00,29.82558783,-94.35706191
1809,Z,EW,FM0365,N,N,,N,5.442 Miles East of SH0124 on FM0365,,The roadway is closed due to flooding. ,758,0.642,758,0.642,8/31/2017 20:28,0,124,,8/31/2017 20:27,9/2/2017 21:00,29.91928719,-94.16297439
1810,F,EW,FM0787,N,N,,N,1.589 Miles East of FM0223 on FM0787,,Water over roadway. ,710,0.03,710,0.03,8/31/2017 20:29,0,146,,8/31/2017 20:29,9/2/2017 21:00,30.4129521,-94.87419924
1811,F,NS,SL0227,N,N,,N,0.961 Miles North of US0090 on SL0227,,Water over roadway. ,448,-0.952,448,-0.952,8/31/2017 20:29,0,146,,8/31/2017 20:29,9/2/2017 21:00,30.06901825,-94.79170175
1812,F,NS,SL0227,N,N,,N,2376 Feet North of US0090 on SL0227,,Water over roadway. ,448,-0.441,448,-0.441,8/31/2017 20:30,0,146,,8/31/2017 20:29,9/2/2017 21:00,30.06309009,-94.79592754
1813,Z,N,IH0069,Y,Y,,Y,1.599 Miles North of FM1960 on IH0069,,The roadway is closed due to flooding. north and southbound mainlanes closed due to repairs. ,490,0.456,490,0.456,8/31/2017 21:46,1,102,,8/31/2017 21:44,9/1/2017 1:00,30.02674816,-95.25873126
1814,F,N,FM2004,Y,N,,N,21.12 Feet South of BS0288B on FM2004,,Water over roadway. Water over roadway.  Passable at this time,528,1.849,528,1.849,8/31/2017 22:26,0,20,,8/31/2017 22:23,9/21/2017 17:00,29.07490862,-95.41019326
1815,F,EW,FM0834,N,N,,N,2.019 Miles East of SH0146 on FM0834,,Water over roadway. Water over roadway at CR 2010.   Drive with caution. ,718,0.87,718,0.87,9/1/2017 3:42,0,146,,9/1/2017 3:39,9/4/2017 8:00,30.15422973,-94.70554091
1816,F,E,US0090,N,N,,N,755.04 Feet West of FM2684 on US0090,,Water over roadway. ,878,0.622,878,0.622,9/1/2017 4:32,0,146,,9/1/2017 4:24,9/2/2017 7:00,30.05659162,-94.79821568
1817,Z,NS,FM1489,Y,N,,N,3.559 Miles North of FM1093 on FM1489,,The roadway is closed due to flooding. FM 1489 closed at the Waller/Ft.  Bend County Line.   Water over the road and is not passable. ,474,-0.055,474,-0.055,9/1/2017 9:48,0,237,,9/1/2017 9:43,9/5/2017 8:00,29.72868985,-95.98877501
1818,F,NS,US0069,N,N,,N,0.758 Miles West of SH0087 on US0069,,Water over roadway. Underpass at KCS RR is flooded and not passable. ,542,0.231,542,0.231,9/1/2017 13:10,0,124,,9/1/2017 13:05,9/2/2017 17:00,29.90582765,-93.93857637
1819,F,NS,SH0087,N,N,,N,1863.84 Feet South of SS0215 on SH0087,,Water over roadway. Water over road near Houston Ave. at KCS railroad underpass.  Not Passable,500,0.577,500,0.577,9/1/2017 14:14,0,124,,9/1/2017 14:07,9/2/2017 17:00,29.88131101,-93.94514055
1820,F,EW,IH0010,N,N,,N,1.932 Miles West of SS0330 on IH0010,,"Exit ramp closed. Frontage road only, main lanes are open. Exit ramps remain closed Eastbound and Westbound on IH 10 at Monmouth due to the frontage road having high water.  ",786,-0.081,786,-0.081,9/1/2017 15:30,0,102,,9/1/2017 15:27,9/5/2017 15:30,29.79228924,-95.07978269
1821,F,W,SL0008,N,N,,N,0.611 Miles West of SH0035 on SL0008,,"Frontage road only, main lanes are open. The roadway is closed due to flooding. Uturn westbound to eastbound at Mykawa blocked due to highwater. ",692,-0.419,692,-0.419,9/1/2017 16:08,0,102,,9/1/2017 16:01,9/5/2017 16:15,29.60042883,-95.29821138
1822,F,W,SL0008,N,N,,N,0.612 Miles West of SH0035 on SL0008,,The roadway is closed due to flooding. UTURN WESTBOUND TO EASTBOUND CLOSED AT MYKAWA UNDER LOOP 8,692,-0.418,692,-0.418,9/1/2017 16:52,0,102,,9/1/2017 16:49,9/5/2017 17:00,29.60042921,-95.29823072
1823,F,EW,IH0010,N,N,,N,15.84 Feet West of FM0105 on IH0010,,"Low water crossings are flooding. Frontage roads are flooded. 
Westbound FM 105 exit is closed. 
Main Lanes are not affected. ",860,0.249,860,0.249,9/1/2017 21:18,0,181,,9/1/2017 21:18,10/3/2017 21:00,30.13166425,-94.01569412
1824,F,NS,FM0105,N,N,,N,1.47 Miles South of FM2802 on FM0105,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,436,0.082,436,0.082,9/1/2017 21:19,0,181,,9/1/2017 21:18,10/3/2017 21:00,30.21153984,-94.02123553
1825,F,NS,FM1078,N,N,,N,2259.84 Feet South of FM1130 on FM1078,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,776,0.736,776,0.736,9/1/2017 21:19,0,181,,9/1/2017 21:19,10/3/2017 21:00,30.16395796,-93.7947367
1826,F,NS,FM3247,N,N,,N,343.2 Feet North of IH0010 on FM3247,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,450,-0.033,450,-0.033,9/1/2017 21:19,0,181,,9/1/2017 21:19,10/3/2017 21:00,30.12087037,-93.7858059
1827,F,EW,IH0010,N,N,,N,0.841 Miles East of FM0105 on IH0010,,"Water over roadway. Intersection under main lanes is closed. 
Main lanes are NOT affected. ",861,0.108,861,0.108,9/1/2017 21:20,0,181,,9/1/2017 21:19,10/3/2017 21:00,30.13568825,-94.00268302
1828,F,NS,FM3247,N,N,,N,343.2 Feet North of IH0010 on FM3247,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,450,-0.033,450,-0.033,9/1/2017 21:20,0,181,,9/1/2017 21:20,9/3/2017 21:00,30.1208757,-93.78581251
1829,F,EW,IH0010,N,N,,N,0.841 Miles East of FM0105 on IH0010,,"Water over roadway. Intersection under main lanes is closed. 
Main lanes are NOT affected. ",861,0.108,861,0.108,9/1/2017 21:20,0,181,,9/1/2017 21:20,9/3/2017 21:00,30.13569357,-94.00268969
1830,F,NS,FM0105,N,N,,N,1.47 Miles South of FM2802 on FM0105,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,436,0.082,436,0.082,9/1/2017 21:21,0,181,,9/1/2017 21:21,9/3/2017 21:00,30.21154518,-94.0212422
1831,F,NS,FM1078,N,N,,N,2259.84 Feet South of FM1130 on FM1078,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,776,0.736,776,0.736,9/1/2017 21:21,0,181,,9/1/2017 21:21,9/3/2017 21:00,30.16396329,-93.79474331
1832,F,EW,IH0010,N,N,,N,15.84 Feet West of FM0105 on IH0010,,"Low water crossings are flooding. Frontage roads are flooded. 
Westbound FM 105 exit is closed. 
Main Lanes are not affected. ",860,0.249,860,0.249,9/1/2017 21:47,0,181,,9/1/2017 21:47,9/3/2017 21:00,30.13166957,-94.01570079
1833,F,NS,US0069,N,N,,N,0.758 Miles West of SH0087 on US0069,,Water over roadway. Underpass at KCS RR is flooded and not passable. ,542,0.231,542,0.231,9/1/2017 21:48,0,124,,9/1/2017 21:48,9/3/2017 21:00,29.90583293,-93.93858301
1834,F,NS,SH0087,N,N,,N,1863.84 Feet South of SS0215 on SH0087,,Water over roadway. Water over road near Houston Ave. at KCS railroad underpass.  Not Passable,500,0.577,500,0.577,9/1/2017 21:48,0,124,,9/1/2017 21:48,9/3/2017 21:00,29.88131628,-93.94514719
1835,F,EW,SH0073,N,N,,N,5.28 Feet East of FM1406 on SH0073,,Water over roadway. ,742,0.092,742,0.092,9/1/2017 21:49,0,36,,9/1/2017 21:49,9/3/2017 21:00,29.82559307,-94.35706865
1836,F,E,US0090,N,N,,N,755.04 Feet West of FM2684 on US0090,,Water over roadway. ,878,0.622,878,0.622,9/1/2017 21:54,0,146,,9/1/2017 21:54,9/3/2017 21:00,30.05659689,-94.79822255
1837,F,NS,SH0073,N,N,,N,5.28 Feet South of FM1442 on SH0073,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,780,0.314,780,0.314,9/1/2017 22:39,0,181,,9/1/2017 22:39,9/3/2017 21:00,30.03232398,-93.83441643
1838,F,EW,FM0105,N,N,,N,2.049 Miles West of FM1135 on FM0105,,Water over roadway. Travel discouraged. ,448,-0.181,448,-0.181,9/1/2017 22:39,0,181,,9/1/2017 22:39,9/3/2017 21:00,30.0697975,-93.96896124
1839,F,EW,IH0010,N,N,,N,1.124 Miles East of FM3247 on IH0010,,"Water over roadway. Adams Bayou turnaround is closed.   
Main Lanes are not affected. ",876,-0.487,876,-0.487,9/1/2017 22:40,0,181,,9/1/2017 22:40,9/3/2017 21:00,30.12154886,-93.76683702
1840,F,EW,BU0090Y,N,N,,N,0.611 Miles East of FM1006 on BU0090Y,,Water over roadway. Travel discouraged. ,444,-0.886,444,-0.886,9/1/2017 22:40,0,181,,9/1/2017 22:40,9/3/2017 21:00,30.09318334,-93.72733911
1841,F,NS,SL0227,N,N,,N,0.961 Miles North of US0090 on SL0227,,Water over roadway. ,448,-0.952,448,-0.952,9/1/2017 22:41,0,146,,9/1/2017 22:41,9/3/2017 21:00,30.06902353,-94.79170862
1842,F,NS,SL0227,N,N,,N,2376 Feet North of US0090 on SL0227,,Water over roadway. ,448,-0.441,448,-0.441,9/1/2017 22:42,0,146,,9/1/2017 22:41,9/3/2017 21:00,30.06309537,-94.79593441
1843,F,EW,FM0787,N,N,,N,1.589 Miles East of FM0223 on FM0787,,Water over roadway. ,710,0.03,710,0.03,9/1/2017 22:42,0,146,,9/1/2017 22:42,9/3/2017 21:00,30.41295745,-94.87420615
1844,F,NS,FM0105,N,N,,N,0.633 Miles North of FM2802 on FM0105,,Water over roadway. ,434,-0.021,434,-0.021,9/1/2017 22:43,0,181,,9/1/2017 22:42,9/3/2017 21:00,30.24212231,-94.02180669
1845,F,EW,FM1130,N,N,,N,1.022 Miles East of SH0062 on FM1130,,Water over roadway. ,770,0.604,770,0.604,9/1/2017 22:44,0,181,,9/1/2017 22:43,9/3/2017 21:00,30.20906324,-93.8559648
1846,Z,EW,FM1131,N,N,,N,1.399 Miles West of FM0105 on FM1131,,The roadway is closed due to flooding. Bridge closed,440,-0.558,440,-0.558,9/1/2017 22:44,0,181,,9/1/2017 22:44,9/3/2017 21:00,30.19553237,-94.04419171
1847,F,EW,SH0012,N,N,,N,1.243 Miles West of FM1132 on SH0012,,Water over roadway. Travel discouraged. ,762,-0.245,762,-0.245,9/1/2017 22:44,0,181,,9/1/2017 22:44,9/3/2017 21:00,30.13958149,-93.99703101
1848,F,NS,SH0073,N,N,,N,1.257 Miles South of FM1442 on SH0073,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,778,0.742,778,0.742,9/1/2017 22:45,0,181,,9/1/2017 22:44,9/3/2017 21:00,30.01878842,-93.84848265
1849,F,NS,FM0105,N,N,,N,2170.08 Feet South of FM1131 on FM0105,,Water over roadway. Travel discouraged. ,438,0.151,438,0.151,9/1/2017 22:46,0,181,,9/1/2017 22:46,9/3/2017 21:00,30.18133468,-94.02415784
1850,F,NS,FM1132,N,N,,N,95.04 Feet North of IH0010 on FM1132,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,764,0.356,764,0.356,9/1/2017 22:46,0,181,,9/1/2017 22:46,9/3/2017 21:00,30.12987118,-93.95840702
1851,F,EW,SH0012,N,N,,N,1.627 Miles West of FM1132 on SH0012,,Water over roadway. Travel discouraged. Use alternate route,762,-0.629,762,-0.629,9/1/2017 22:46,0,181,,9/1/2017 22:46,9/3/2017 21:00,30.13689274,-94.00264675
1852,F,W,IH0010,N,N,,N,52.8 Feet West of SH0062 on IH0010,,"Use alternate routeService road is closed due to flooding. 
Main Lanes are NOT affected. ",872,0.153,872,0.153,9/1/2017 22:47,0,181,,9/1/2017 22:46,9/3/2017 21:00,30.11555408,-93.82114578
1853,F,N,US0069,N,N,,N,1.655 Miles South of FM3514 on US0069,,"Water over roadway. water over roadway NB feeder at Spurlock underpass, main lanes open",536,-0.616,536,-0.616,9/1/2017 22:47,0,124,,9/1/2017 22:47,9/3/2017 21:00,29.97214704,-94.02378103
1854,Z,EW,FM0365,N,N,,N,5.442 Miles East of SH0124 on FM0365,,The roadway is closed due to flooding. ,758,0.642,758,0.642,9/1/2017 22:47,0,124,,9/1/2017 22:47,9/3/2017 21:00,29.91929246,-94.16298109
1855,F,S,US0069,N,N,,N,1.003 Miles West of FM0365 on US0069,,Water over roadway. Southbound feeder and Nederland Ave underpass has water on road. ,536,0.921,536,0.921,9/1/2017 22:48,0,124,,9/1/2017 22:48,9/3/2017 21:00,29.95520068,-94.00717741
1856,F,NS,FM1442,N,N,,N,2.064 Miles North of FM0105 on FM1442,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,442,-0.48,442,-0.48,9/1/2017 22:48,0,181,,9/1/2017 22:48,9/3/2017 21:00,30.10188147,-93.90529308
1857,F,NS,FM0105,N,N,,N,1.019 Miles North of FM1131 on FM0105,,Water over roadway. ,436,0.761,436,0.761,9/1/2017 22:49,0,181,,9/1/2017 22:48,9/3/2017 21:00,30.20165601,-94.02109857
1858,F,NS,FM1132,N,N,,N,1198.56 Feet East of FM0105 on FM1132,,Water over roadway. Travel discouraged. ,760,0.165,760,0.165,9/1/2017 22:49,0,181,,9/1/2017 22:49,9/3/2017 21:00,30.16087098,-94.01436612
1859,F,EW,IH0010,N,N,,N,5.28 Feet West of BU0090Y on IH0010,,"Water over roadway. Frontage road has water over road. 
Main lanes NOT affected. ",878,-0.347,878,-0.347,9/1/2017 22:50,0,181,,9/1/2017 22:49,9/3/2017 21:00,30.11858647,-93.73147246
1860,F,EW,SH0012,N,N,,N,15.84 Feet East of SH0062 on SH0012,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,772,-0.877,772,-0.877,9/1/2017 22:50,0,181,,9/1/2017 22:50,9/3/2017 21:00,30.20739988,-93.87442625
1861,F,NS,SH0087,N,N,,N,1399.2 Feet West of BU0090Y on SH0087,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,0482A,-0.475,0482A,-0.475,9/1/2017 22:50,0,181,,9/1/2017 22:50,9/3/2017 21:00,30.09279261,-93.76712867
1862,F,NS,SH0087,N,N,,N,1399.2 Feet West of BU0090Y on SH0087,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,0482A,-0.475,0482A,-0.475,9/2/2017 19:46,0,181,,9/2/2017 19:46,9/4/2017 21:00,30.09279793,-93.76713528
1863,F,W,IH0010,N,N,,N,52.8 Feet West of SH0062 on IH0010,,"Use alternate routeService road is closed due to flooding. 
Main Lanes are NOT affected. ",872,0.153,872,0.153,9/2/2017 19:46,0,181,,9/2/2017 19:46,9/4/2017 21:00,30.1155594,-93.8211524
1864,F,EW,IH0010,N,N,,N,0.841 Miles East of FM0105 on IH0010,,"Water over roadway. Intersection under main lanes is closed. 
Main lanes are NOT affected. ",861,0.108,861,0.108,9/2/2017 19:47,0,181,,9/2/2017 19:47,9/4/2017 21:00,30.13569889,-94.00269636
1865,F,EW,FM0105,N,N,,N,2.049 Miles West of FM1135 on FM0105,,Water over roadway. Travel discouraged. ,448,-0.181,448,-0.181,9/2/2017 19:49,0,181,,9/2/2017 19:49,9/4/2017 21:00,30.06980281,-93.9689679
1866,F,NS,FM1442,N,N,,N,2.064 Miles North of FM0105 on FM1442,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,442,-0.48,442,-0.48,9/2/2017 19:49,0,181,,9/2/2017 19:49,9/4/2017 21:00,30.10188679,-93.90529972
1867,F,NS,FM1132,N,N,,N,1198.56 Feet East of FM0105 on FM1132,,Water over roadway. Travel discouraged. ,760,0.165,760,0.165,9/2/2017 19:50,0,181,,9/2/2017 19:49,9/4/2017 21:00,30.16087631,-94.01437279
1868,F,NS,FM0105,N,N,,N,2170.08 Feet South of FM1131 on FM0105,,Water over roadway. Travel discouraged. ,438,0.151,438,0.151,9/2/2017 19:50,0,181,,9/2/2017 19:50,9/4/2017 21:00,30.18134001,-94.02416451
1869,F,EW,IH0010,N,N,,N,15.84 Feet West of FM0105 on IH0010,,"Low water crossings are flooding. Frontage roads are flooded. 
Westbound FM 105 exit is closed. 
Main Lanes are not affected. ",860,0.249,860,0.249,9/2/2017 19:50,0,181,,9/2/2017 19:50,9/4/2017 21:00,30.13167489,-94.01570746
1870,Z,EW,FM1131,N,N,,N,1.399 Miles West of FM0105 on FM1131,,The roadway is closed due to flooding. Bridge closed,440,-0.558,440,-0.558,9/2/2017 19:51,0,181,,9/2/2017 19:51,9/4/2017 21:00,30.1955377,-94.04419839
1871,F,EW,SH0012,N,N,,N,1.243 Miles West of FM1132 on SH0012,,Water over roadway. Travel discouraged. ,762,-0.245,762,-0.245,9/2/2017 19:51,0,181,,9/2/2017 19:51,9/4/2017 21:00,30.13958681,-93.99703767
1872,F,NS,FM0105,N,N,,N,1.47 Miles South of FM2802 on FM0105,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,436,0.082,436,0.082,9/2/2017 19:52,0,181,,9/2/2017 19:51,9/4/2017 21:00,30.21155051,-94.02124888
1873,F,NS,FM1132,N,N,,N,95.04 Feet North of IH0010 on FM1132,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,764,0.356,764,0.356,9/2/2017 19:52,0,181,,9/2/2017 19:52,9/4/2017 21:00,30.1298765,-93.95841367
1874,F,NS,FM0105,N,N,,N,0.633 Miles North of FM2802 on FM0105,,Water over roadway. ,434,-0.021,434,-0.021,9/2/2017 19:53,0,181,,9/2/2017 19:52,9/4/2017 21:00,30.24212765,-94.02181336
1875,F,EW,IH0010,N,N,,N,1.124 Miles East of FM3247 on IH0010,,"Water over roadway. Adams Bayou turnaround is closed.   
Main Lanes are not affected. ",876,-0.487,876,-0.487,9/2/2017 19:54,0,181,,9/2/2017 19:54,9/4/2017 21:00,30.12155418,-93.76684362
1876,F,EW,FM1130,N,N,,N,1.022 Miles East of SH0062 on FM1130,,Water over roadway. ,770,0.604,770,0.604,9/2/2017 19:55,0,181,,9/2/2017 19:55,9/4/2017 21:00,30.20906858,-93.85597143
1877,F,EW,IH0010,N,N,,N,5.28 Feet West of BU0090Y on IH0010,,"Water over roadway. Frontage road has water over road. 
Main lanes NOT affected. ",878,-0.347,878,-0.347,9/2/2017 19:55,0,181,,9/2/2017 19:55,9/4/2017 21:00,30.1185918,-93.73147905
1878,F,NS,FM3247,N,N,,N,343.2 Feet North of IH0010 on FM3247,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,450,-0.033,450,-0.033,9/2/2017 19:55,0,181,,9/2/2017 19:55,9/4/2017 21:00,30.12088102,-93.78581912
1879,F,NS,SH0073,N,N,,N,1.257 Miles South of FM1442 on SH0073,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,778,0.742,778,0.742,9/2/2017 19:57,0,181,,9/2/2017 19:57,9/4/2017 21:00,30.01879372,-93.84848927
1880,F,EW,SH0012,N,N,,N,15.84 Feet East of SH0062 on SH0012,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,772,-0.877,772,-0.877,9/2/2017 19:57,0,181,,9/2/2017 19:57,9/4/2017 21:00,30.20740522,-93.87443289
1881,F,EW,SH0012,N,N,,N,1.627 Miles West of FM1132 on SH0012,,Water over roadway. Travel discouraged. Use alternate route,762,-0.629,762,-0.629,9/2/2017 19:58,0,181,,9/2/2017 19:57,9/4/2017 21:00,30.13689806,-94.00265342
1882,F,NS,SH0073,N,N,,N,5.28 Feet South of FM1442 on SH0073,,Low water crossings are flooding. Water over roadway. Travel discouraged. ,780,0.314,780,0.314,9/2/2017 19:58,0,181,,9/2/2017 19:58,9/4/2017 21:00,30.03232929,-93.83442304
1883,Z,EW,FM0365,N,N,,N,5.442 Miles East of SH0124 on FM0365,,The roadway is closed due to flooding. ,758,0.642,758,0.642,9/2/2017 19:58,0,124,,9/2/2017 19:58,9/4/2017 21:00,29.91929773,-94.16298779
